入力No.,地区No.,名称,種別,年代,西暦,所在地①,所在地②,詳細,備考,備考,参考文献,調査日,解説,写真,広報,緯度（世界）,経度（世界）,重複文献①,重複文献②,経度_度,経度_分,経度_秒,緯度_度,緯度_分,緯度_秒
831,1568,弘安三年板碑,,弘安3年,1280,成島町,,渡辺 寅吉,種子不詳,,②⑤,,,,,0.00000000 ,0.00000000 ,"市史 特別編4 P.432 No,7",,,,,,,
821,1569,小蓋西庚申塔,,文化6年,1809,成島町,小蓋西657,野村家,自然石、文字,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
874,1570,小蓋庚申道標,道標,文化6年,1809,成島町,小蓋,,自然石,,②⑤,,,,,0.00000000 ,0.00000000 ,"市史 特別編4 P.499 No,47",,,,,,,
1740,1571,郷土繁栄の碑,,昭和58年,1983,成島町,,大了庵境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1741,1572,忠魂碑,,昭和60年,1985,成島町,,大了庵境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1754,1573,畜魂碑,,昭和4年,1929,成島,,2064,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1578,1574,道標（5）,道標,大正14年,1925,西高根町,,第八小学校前,,,②,広報紙連載,,,@,0.00000000 ,0.00000000 ,,,,,,,,
732,1575,長命観世音,,明治22年,1889,西高根町,,多々良農協前,柱型、文字,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
760,1576,大規文化馬頭尊,,文化4年,1807,日向町,台,大規家,柱型、像浮彫,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
896,1577,多々良沼守護神,,大正10年,1921,日向町,新田,多々良沼畔,石殿造,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1736,1578,干拓記念碑,,昭和31年,1956,日向町,新田,沼尻,,,①,,@,,,0.00000000 ,0.00000000 ,,,,,,,,
1737,1579,新田共同墓地の由来,,昭和55年,1980,日向町,新田,共同墓地,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1738,1580,日向土地改良竣工記念碑,,昭和54年,1979,日向町,新田,大日堂境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
879,1581,寛保道祖神,,寛保元年,1741,日向町,,長良神社,屋型,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
882,1582,小林寛政湯殿山,,寛政12年,1800,日向町,,長良神社,厚碑型,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
837,1583,応安二年弥陀一尊板碑,,応安2年,1369,日向町,,原 己一,種子 キリーク,,②⑤,,,,,0.00000000 ,0.00000000 ,"市史 特別編4 P.452 No,103",,,,,,,
870,1584,安永道標,道標,安永6年,1777,日向町,,日向義民地蔵堂前,柱型,,②⑤⑧,広報紙連載,,,@,0.00000000 ,0.00000000 ,"市史 特別編4 P.499 No,43",市誌 歴史編 P.775 ⑯,,,,,,
832,1585,延慶三年板碑,,延慶3年,1310,日向町,,日向共同墓地,種子不詳,,②⑤,,,,,0.00000000 ,0.00000000 ,"市史 特別編4 P.438 No,31",,,,,,,
833,1586,正中二年弥陀三尊板碑,,正中2年,1325,日向町,,日向共同墓地,種子 キリーク,,②⑤⑧,,,,,0.00000000 ,0.00000000 ,"市史 特別編4 P.440 No,47","市誌 歴史編 P.956 No,32",,,,,,
866,1587,日向共同墓地宝篋印塔,,延享元年,1744,日向町,,日向共同墓地,宝塔,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
748,1588,日向台口六地蔵尊,,明和2年,1765,日向町,,日向共同墓地,丸彫,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
792,1589,體善十九夜念佛塔,坐像,寛政5年,1793,日向町,,日向共同墓地,丸彫,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
752,1590,逆修専誉念佛尊,立像,不明,,日向町,,日向新田共同墓地,丸彫,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
867,1591,日向新田共同墓地宝篋印塔,,宝暦6年,1756,日向町,,日向新田共同墓地,宝塔,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
788,1592,大日堂念佛塔,,明和3年,1766,日向町,,日向新田集会所,丸彫,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
813,1593,佐日向三猿庚申塔,,享保19年,1734,日向町,,日向新田大日尊集会所,三猿、青面金剛像,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
739,1594,半伽念佛地蔵尊,半伽像,延享元年,1744,日向町,,日向新田大日尊集会所,丸彫,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
741,1595,享保首なし地蔵尊,立像,享保13年,1728,日向町,,日向新田大日尊集会所,丸彫,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
875,1596,天保馬頭道標,道標,天保6年,1835,日向町,,日向新田大日堂前,柱型,,②⑤⑧,,,,,0.00000000 ,0.00000000 ,"市史 特別編4 P.499 No,48",市誌 歴史編 P.775 ⑮,,,,,,
877,1597,駒形馬頭道標,道標,天保12年,1841,日向町,,日向新田大日堂前,駒型,,②⑤⑧,,,,,0.00000000 ,0.00000000 ,"市史 特別編4 P.499 No,50",市誌 歴史編 P.775 ⑮,,,,,,
871,1598,光明真言道標,道標,安永8年,1779,日向町,,日向新田大日堂前,柱型,,②⑤⑧,広報紙連載,,,@,0.00000000 ,0.00000000 ,"市史 特別編4 P.499 No,44",市誌 歴史編 P.775 ⑮,,,,,,
735,1599,元禄舟型背面地蔵尊,,元禄16年,1703,日向町,下,宝生寺,舟型背面,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
887,1600,佐日向日本回国塔,,宝暦7年,1757,日向町,下,宝生寺,柱型,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
750,1601,宝生寺地蔵尊,座像,寛政7年,1795,日向町,,宝生寺,地蔵、丸彫,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
862,1602,宝生寺宝篋印塔（1）,,明暦2年,1656,日向町,,宝生寺,明暦二丁酉は丙申、万治二庚子は己亥,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
863,1603,宝生寺宝篋印塔（2）,,貞享5年,1688,日向町,,宝生寺,,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
864,1604,宝生寺宝篋印塔（3）,,元禄7年,1694,日向町,,宝生寺,,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
865,1605,宝生寺宝篋印塔（4）,,元文3年,1736,日向町,,宝生寺,宝塔,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
894,1606,酒豪和尚の墓,,天保11年,1840,日向町,,宝生寺,五輪塔型,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
795,1607,宝生寺十九夜塔,,明治16年,1883,日向町,,宝生寺,柱型、像浮彫,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
726,1608,宝生寺大日如来像,座像,享保13年,1728,日向町,,宝生寺境内,丸彫,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
798,1609,宝生寺不動尊,座像,享保17年,1732,日向町,,宝生寺境内,丸彫,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
815,1610,佐日向元文庚申塔,,元文5年,1740,日向町,,宝生寺境内,駒型、文字,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
737,1611,日向義民地蔵尊,立像,元禄17年,1704,日向町,新宿,,丸彫,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
734,1612,台延宝地蔵尊,,延宝2年,1674,日向町,台,,舟型背面、浮彫,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
757,1613,天明お満ん馬頭尊,,天明4年,1784,日向町,台,,舟型背面、像浮彫,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
804,1614,延宝三猿庚申塔,,延宝2年,1674,日向町,台,,青面金剛像,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
765,1615,天保道標馬頭尊,道標,天保6年,1835,日向町,,日向新田・集会所,駒型、文字（道標を兼ねる）,,⑤⑧,,,,,0.00000000 ,0.00000000 ,市誌 歴史編 P.775 ⑮,,,,,,,
766,1616,駒型道標馬頭尊,道標,天保12年,1841,日向町,,日向新田・集会場,駒型、文字（道標を兼ねる）,,⑤⑧,,,,,0.00000000 ,0.00000000 ,市誌 歴史編 P.775 ⑮,,,,,,,
820,1617,享和自然石庚申塔,,享和元年,1801,日向町,,日向新田大日尊集会所,自然石、文字,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1732,1618,亀井先生の碑,,大正12年,1923,日向町,,新宿986,,,①,,@,,,0.00000000 ,0.00000000 ,,,,,,,,
1733,1619,日露戦役紀念碑,,明治40年,1907,日向町,,区民会館庭,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1734,1620,日支事変凱旋記念,,昭和10年,1935,日向町,,長良神社境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1735,1621,敬神尚武,,明治30年,1897,日向町,,下,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1027,1622,赤城羽黒山,,明治4年,1871,足次町,,赤城神社,厚碑型,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
952,1623,明治碑型馬頭尊,,明治34年,1901,足次町,,赤城神社西,碑型、文字,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1761,1624,赤城神社の由来,,昭和55年,,足次町,,赤城神社境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1762,1625,敬神愛國,,不詳,,足次町,,赤城神社境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1763,1626,日露戦役記念碑,,不詳,,足次町,,赤城神社境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1764,1627,敬神尊皇,,不詳,,足次町,,赤城神社境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1765,1628,英霊塔,,不詳,,足次町,,赤城神社境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
898,1629,一千日念佛供養塔,,延宝6年,1678,足次町,,足次薬師堂境内,舟型背面、像浮彫,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
935,1630,峯吉馬頭尊,,嘉永3年,1850,足次町,,足次薬師堂境内,駒型、文字,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
941,1631,慶助馬頭尊,,慶応3年,1867,足次町,,足次薬師堂境内,柱型、文字,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
943,1632,金子馬頭尊,,明治7年,1874,足次町,,足次薬師堂境内,柱型、文字,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
993,1633,天明駒型庚申塔,,天明8年,1788,足次町,,岡崎薬師堂境内,駒型、文字,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1010,1634,金子延徳板碑,,延徳3年,1491,足次町,,金子 勇,山神、弁天,,②⑤,,,,,0.00000000 ,0.00000000 ,"市史 特別編4 P.462 No,156",,,,,,,
1009,1635,弘安十年板碑,,弘安10年,1287,足次町,,観音寺,華瓶一対,,②⑤⑧,,,,,0.00000000 ,0.00000000 ,"市史 特別編4 P434 No,11","市誌 歴史編 P.955 No,5？",,,,,,
1015,1636,観音寺宝篋印塔,,万治2年,1659,足次町,,観音寺,,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1016,1637,観音寺宝篋印塔,,寛文元年,1661,足次町,,観音寺,,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1563,1638,阿弥陀如来種子板碑,,不明,,足次町,,観音寺,種子 キリーク,,②,,,,,0.00000000 ,0.00000000 ,,,,,,,,
987,1639,延宝庚申塔,,延宝8年,1680,足次町,,観音寺入口,三猿、青面金剛像,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
945,1640,定次郎馬頭尊,,明治13年,1880,足次町,,観音寺境内,碑型、文字,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
962,1641,常次郎馬頭尊,,昭和4年,1929,足次町,,観音寺境内,柱型、文字,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
965,1642,常七馬頭尊,,昭和7年,1932,足次町,,観音寺境内,柱型、文字,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
995,1643,安政庚申塔,,寛政12年,1800,足次町,,観音寺境内,柱型、文字,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
997,1644,自然石萬延庚申塔,,萬延元年,1860,足次町,,観音寺境内,自然石、文字,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1758,1645,無縁塔記念碑,,不詳,,足次町,,観音寺境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1759,1646,本堂改築記念碑,,昭和15年,,足次町,,観音寺境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1000,1647,首なし庚申待供養塔,,不明,,足次町,,観音寺無縁佛地内,青面金剛像,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1583,1648,応永板碑,,応永12年,1405,足次町,,五箇 嘉好,自覚禅尼頭部欠,,⑧,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1013,1649,永徳二年弥陀一尊板碑,,永徳2年,1382,足次町,,五箇 喜好,種子 キリーク、華瓶1ケ,,②⑤⑧,,,,,0.00000000 ,0.00000000 ,"市史 特別編4 P.454 No,118","市誌 歴史編 P.958 No,80",,,,,,
1014,1650,応永八年釈迦一尊板碑,,応永8年,1401,足次町,,五箇 喜好,梵字あり,,②⑤⑧,,,,,0.00000000 ,0.00000000 ,"市史 特別編4 P.458 No,130","市誌 歴史編 P.958 No,89",,,,,,
908,1651,法界萬霊地蔵尊,立像,享保7年,1722,足次町,,岡崎薬師堂境内,丸彫,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
901,1652,寛文丸彫地蔵尊,立像,寛文11年,1671,足次町,,観音寺境内,丸彫,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1760,1653,墓地整理記念碑,,不詳,,足次町,,千日堂墓地,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1796,1654,土地改良碑,,不詳,,岡野町,八方,,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1797,1655,凱旋記念碑,,大正9年,1920,岡野町,,長良神社境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1798,1656,川島正明翁之碑,,昭和11年,1936,岡野町,,蠶影神社境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1799,1657,川島新九郎翁之碑,,明治40年,1907,岡野町,,共同墓地,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1790,1658,墓地紀念之碑,,大正3年,1914,上早川田町,,堤外地墓地,,,①,,@,,,0.00000000 ,0.00000000 ,,,,,,,,
1786,1659,道路改築工事紀念碑,,明治36年,1903,上早川田町,,堤防下,,,①,,@,,,0.00000000 ,0.00000000 ,,,,,,,,
1791,1660,畜魂碑,,昭和59年,1984,上早川田町,,堤防下,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
899,1661,来世の救い千手観音,,明和5年,1768,上早川田町,,蓮葉院,舟型背面、浮彫,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1025,1662,又市湯殿山,,寛政6年,1794,上早川田町,,植原 貞雄,石祠型,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
911,1663,安永六地蔵尊,立像,安永5年,1776,上早川田町,,上早川田共同墓地,浮彫,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
919,1664,寒念佛地蔵尊,,不明,,上早川田町,,上早川田共同墓地,柱型像、浮彫,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
913,1665,堅徳地蔵尊,立像,天明元年,1781,上早川田町,,蓮葉院,丸彫,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
915,1666,長寿地蔵尊,立像,天明8年,1788,上早川田町,,蓮葉院,丸彫,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
918,1667,おみち地蔵尊,立像,昭和16年,1941,上早川田町,,蓮葉院,丸彫,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
920,1668,有縁地蔵尊,立像,不明,,上早川田町,,蓮葉院,丸彫,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
921,1669,千野小笹地蔵尊,立像,不明,,上早川田町,,蓮葉院,丸彫,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
922,1670,蓮葉院地蔵尊,立像,不明,,上早川田町,,蓮葉院,丸彫,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
923,1671,甚右衛門地蔵尊,立像,不明,,上早川田町,,蓮葉院,丸彫,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1028,1672,上早川田湯殿山,,不明,,上早川田町,,蓮葉院,自然石,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
902,1673,延宝舟型地蔵尊,,延宝元年,1673,上早川田町,,蓮葉院,舟型背面、浮彫,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
914,1674,天明地蔵尊,立像,天明7年,1787,上早川田町,,蓮葉院,丸彫,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
977,1675,安政十九夜塔,,安政2年,1855,上早川田町,,蓮葉院,柱型、文字,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
984,1676,蓮葉院庚申塔,,寛文12年,1672,上早川田町,,蓮葉院,三猿、青面金剛像,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1036,1677,文化念仏供養塔,,文化11年,1814,上早川田町,,蓮葉院,柱型,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1783,1678,本堂改修記念,,昭和57年,1982,下早川田町,,蓮葉院境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1784,1679,本堂新築記念碑,,昭和31年,1956,下早川田町,,蓮葉院境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1785,1680,英霊碑,,昭和29年,1954,下早川田町,,蓮葉院境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
999,1681,荒井庚申塔,,昭和25年,1950,上早川田町,,352-2,柱型、文字,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
961,1682,松鹿毛馬頭尊,,大正15年,1926,上早川田町,,荒井 要,柱型、文字,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1032,1683,享保覚心廻養塔,,享保5年,1720,上早川田町,,上早川田共同墓地,舟型,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
909,1684,享保丸彫地蔵尊,立像,享保14年,1729,上早川田町,,上早川田共同墓地,丸彫,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
974,1685,安永十九夜塔,坐像,安永2年,1773,上早川田町,,共同墓地,丸彫,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
930,1686,文化馬頭尊,,文化7年,1810,上早川田町,,雷電神社前,駒型、像浮彫,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
933,1687,天保浮彫り馬頭尊,,天保10年,1839,上早川田町,,雷電神社前,柱型、像浮彫,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
936,1688,上早川田馬頭尊,,安政2年,1855,上早川田町,,雷電神社前,柱型、文字,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
938,1689,安政馬頭尊,,安政年間,1854～1860,上早川田町,,雷電神社前,柱型、像浮彫,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
942,1690,儀平馬頭尊,,明治6年,1873,上早川田町,,雷電神社前,柱型、文字,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
946,1691,元次郎馬頭尊,,明治19年,1886,上早川田町,,雷電神社前,柱型、文字,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
948,1692,惣七馬頭尊,,明治23年,1890,上早川田町,,雷電神社前,柱型、文字,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
949,1693,與平治馬頭尊,,明治28年,1895,上早川田町,,雷電神社前,柱型、文字,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
950,1694,惣三郎馬頭尊,,明治29年,1896,上早川田町,,雷電神社前,柱型、文字,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
953,1695,弥三郎馬頭尊,,明治36年,1903,上早川田町,,雷電神社前,柱型、文字,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
956,1696,茂三郎馬頭尊（1）,,大正6年,1917,上早川田町,,雷電神社前,柱型、文字,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
957,1697,茂三郎馬頭尊（2）,,大正6年,1917,上早川田町,,雷電神社前,柱型、文字,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
959,1698,大正馬頭尊,,大正9年,1920,上早川田町,,雷電神社前,柱型、文字,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
960,1699,勝藏馬頭尊,,大正12年,1923,上早川田町,,雷電神社前,柱型、文字,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
967,1700,元七馬頭尊,,昭和10年,1935,上早川田町,,雷電神社前,柱型、文字,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
968,1701,南無法馬頭尊,,昭和11年,1936,上早川田町,,雷電神社前,柱型、文字,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
969,1702,宮田馬頭尊,,昭和15年,1940,上早川田町,,雷電神社前,柱型、文字,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
971,1703,清兵衛馬頭尊,,昭和22年,1947,上早川田町,,雷電神社前,碑型、文字,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
972,1704,荒井馬頭尊,,昭和27年,1952,上早川田町,,雷電神社前,柱型、文字,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1787,1705,木村翁之碑,,明治45年,1912,上早川田町,,雷伝神社境内,,,①,,@,,,0.00000000 ,0.00000000 ,,,,,,,,
1788,1706,記念碑（木村榮三郎翁）,,大正7年,1918,上早川田町,,雷伝神社境内,,,①,,@,,,0.00000000 ,0.00000000 ,,,,,,,,
1789,1707,日露戦役凱旋記念碑,,明治39年,1906,上早川田町,,雷伝神社境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1031,1708,正徳廻国拝納供養塔,,正徳6年,1716,下早川田町,,雲龍寺,柱型,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1033,1709,光明真言供養塔,,寛保3年,1743,下早川田町,,雲龍寺,自然石（禁葷酒）,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1035,1710,大乗妙典干部供養塔,,宝暦14年,1764,下早川田町,,雲龍寺,地蔵尊丸彫,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1038,1711,下早川田猿田彦大神,,昭和5年,1930,下早川田町,,中村 富茂,柱型,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
990,1712,家富享保庚申塔,,享保12年,1727,下早川田町,道下,888,三猿、青面金剛像,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
905,1713,正徳念佛供養塔,,正徳3年,1713,下早川田町,,雲龍寺境内,舟型背面、浮彫,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
907,1714,佐貫庄供養地蔵尊,立像,享保3年,1718,下早川田町,,雲龍寺境内,丸彫,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
976,1715,法源廃寺如意輪塔,,寛政10年,1798,下早川田町,,雲龍寺境内,舟型背面、像浮彫,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
979,1716,常吉十九夜塔,,明治6年,1873,下早川田町,,雲龍寺境内,柱型、文字,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
982,1717,麦倉十九夜塔,,大正13年,1924,下早川田町,,雲龍寺境内,舟型、文字,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
983,1718,法源廃寺十九夜塔,,昭和4年,1929,下早川田町,,雲龍寺境内,柱型、文字,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1040,1719,田中正造の墓,,昭和8年,1933,下早川田町,,雲龍寺境内,宝塔型,,⑤,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1767,1720,河岸工事記念碑,,明治35年,,下早川田町,,雲竜寺境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1768,1721,東斎先生墓誌銘,,不詳,,下早川田町,,雲竜寺境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1769,1722,足尾鉱毒事件被告の碑,,昭和47年,,下早川田町,,雲竜寺境内,,,①,,@,,,0.00000000 ,0.00000000 ,,,,,,,,
1770,1723,西國秩父阪東百番巡拝,,大正13年,,下早川田町,,雲竜寺境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1771,1724,霊塔寄附者芳名,,昭和8年,,下早川田町,,雲竜寺境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1772,1725,田中正造翁終焉之地,,不詳,,下早川田町,,雲竜寺境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1773,1726,毒流の碑,,昭和48年,,下早川田町,,雲竜寺境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1774,1727,黒崎道衷老師謝恩之碑,,大正5年,,下早川田町,,雲竜寺境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1775,1728,本堂屋根瓦葺替記念,,昭和50年,,下早川田町,,雲竜寺境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
1776,1729,本堂改築記念碑,,昭和26年,1951,下早川田町,,雲竜寺境内,,,①,,,,,0.00000000 ,0.00000000 ,,,,,,,,
